SmasherID,SmashTag,Coast,Wins,Losses,LimitLadderWins,Prospect,Rookie,Pro,AllStar,HallOfFame,Floated,Placement
62721,Dirty Lasagna,EC,8,3,0,0,0,1,0,0,0,-1
63772,Fern,WC,3,6,0,1,0,0,0,0,0,-1
64692,Blues Clues,WC,12,5,0,0,0,1,0,0,0,7
66311,zilo,WC,4,1,0,0,1,0,0,0,0,-1
68261,Azel,WC,13,3,0,0,0,0,1,0,0,9
70458,PEPIS | Noire,WC,11,3,0,0,0,1,0,0,0,-1
129363,Flow | ESPONJA,WC,6,2,0,0,1,0,0,0,0,-1
132938,RU | Midnight Blue,WC,7,2,0,0,0,1,0,0,0,-1
133666,404 YC | Salt,WC,15,4,0,0,0,1,0,0,0,5
134823,QTT | Pelon,EC,4,12,0,1,0,0,0,0,0,-1
135795,cockbread,EC,5,5,0,0,1,0,0,0,0,-1
138710,Golden,EC,6,2,0,0,0,1,0,0,0,-1
144133,YBBT | leroydankins,WC,3,5,0,1,0,0,0,0,0,-1
145075,blazerboy,EC,0,1,0,1,0,0,0,0,0,-1
146978,Ding Hing,WC,5,5,0,0,1,0,0,0,0,-1
147424,Spiral Cafe | Krudo,EC,3,0,0,0,1,0,0,0,0,-1
147811,Dawson,EC,13,5,0,0,0,0,1,0,0,17
148200,Big Pivot,WC,0,18,0,1,0,0,0,0,0,-1
150123,TPN,EC,5,2,0,0,1,0,0,0,0,-1
152754,Hood,EC,0,6,0,1,0,0,0,0,0,-1
157632,TurboThot,WC,4,4,0,0,1,0,0,0,0,-1
184457,MessiSTL,EC,2,8,0,1,0,0,0,0,0,-1
184545,Pulch,EC,4,5,0,1,0,0,0,0,0,-1
205873,Funktrocious,EC,1,1,0,1,0,0,0,0,0,-1
211440,Darrell,WC,10,4,0,0,0,1,0,0,0,-1
213297,Chompy,WC,5,6,0,0,1,0,0,0,0,-1
221136,Zeeker,EC,4,3,0,0,1,0,0,0,0,-1
232193,Chiefn_,EC,5,6,0,1,0,0,0,0,0,-1
232446,ash6,EC,1,5,0,1,0,0,0,0,0,-1
245069,PALS | Jello,WC,13,4,0,0,0,0,1,0,0,9
245152,emy,WC,7,6,0,0,1,0,0,0,0,-1
245346,SIMP | Vagab0nd,WC,0,1,0,1,0,0,0,0,0,-1
252523,Dusky,WC,1,2,0,1,0,0,0,0,0,-1
268767,markrevival,WC,0,3,0,1,0,0,0,0,0,-1
269511,SquidTheCat,WC,5,6,0,1,0,0,0,0,0,-1
279722,Justus,WC,8,5,0,0,0,1,0,0,0,17
287526,MacTheStampede,EC,1,9,0,1,0,0,0,0,0,-1
326727,Frumentarii,EC,3,4,0,1,0,0,0,0,0,-1
327212,IWI | Marrgasm,WC,6,7,0,1,0,0,0,0,0,-1
360229,BEBO,WC,1,5,0,1,0,0,0,0,0,-1
379419,Zab,EC,7,9,0,1,0,0,0,0,0,-1
428826,ArcaneFox,WC,5,7,0,1,0,0,0,0,0,-1
448153,Neenor,EC,9,4,0,0,0,1,0,0,0,13
466221,Melo,WC,12,9,0,0,0,1,0,0,0,-1
492755,BoffTarget,WC,4,4,0,1,0,0,0,0,0,-1
512704,Axis,EC,1,1,0,1,0,0,0,0,0,-1
519985,Marvelboy,EC,3,4,0,1,0,0,0,0,0,-1
528737,3OutChange,WC,8,12,0,1,0,0,0,0,0,-1
539984,Ahmad,EC,7,4,0,0,1,0,0,0,0,-1
542693,Bbatts,EC,11,2,0,0,0,1,0,0,0,7
581039,I'm Michael BTW,EC,13,6,0,0,0,0,1,0,0,17
582190,rice,EC,0,6,0,1,0,0,0,0,0,-1
598192,Pena,WC,6,4,0,0,1,0,0,0,0,-1
617254,N8v,WC,2,2,0,1,0,0,0,0,0,-1
638273,SKY | Matwood,EC,9,8,0,0,1,0,0,0,0,-1
657175,Bobakanoosh,EC,4,12,0,1,0,0,0,0,0,-1
684008,deep_cuts,WC,1,3,0,1,0,0,0,0,0,-1
694497,IMP | Ben,NOTAV,1,2,0,0,0,0,0,0,1,9
709843,Chem,EC,6,4,0,0,1,0,0,0,0,-1
710975,Keo,WC,14,14,0,0,1,0,0,0,0,-1
748365,ledgefiend,WC,1,3,0,1,0,0,0,0,0,-1
841539,Alpaca,EC,0,9,0,1,0,0,0,0,0,-1
890721,Mr. Butterfly,WC,10,4,0,0,0,1,0,0,0,-1
906300,ilovedenmark69,WC,0,2,0,1,0,0,0,0,0,-1
950362,EWA | ERGonomics,WC,6,8,0,1,0,0,0,0,0,-1
1026815,Sakm,WC,5,9,0,1,0,0,0,0,0,-1
1053202,diddylonglegs,EC,6,5,0,1,0,0,0,0,0,-1
1077796,FreeHops,WC,1,2,0,1,0,0,0,0,0,-1
1171263,PYR,WC,5,6,0,1,0,0,0,0,0,-1
1298609,Beck,WC,3,5,0,1,0,0,0,0,0,-1
1379261,S.O.D.A,EC,3,4,0,1,0,0,0,0,0,-1
1466521,Floods,WC,1,4,0,1,0,0,0,0,0,-1
1501041,Hamburglar,EC,2,4,0,1,0,0,0,0,0,-1
1533315,Essey,WC,2,22,0,1,0,0,0,0,0,-1
1585998,Arkdael,EC,0,5,0,1,0,0,0,0,0,-1
1619505,keeg,EC,0,2,0,1,0,0,0,0,0,-1
1640788,Special K,WC,1,6,0,1,0,0,0,0,0,-1
1737518,Kombeze Ataie,WC,4,6,0,1,0,0,0,0,0,-1
1800785,Canoe,EC,0,2,0,1,0,0,0,0,0,-1
1816060,FKA Minerali,WC,4,2,0,0,1,0,0,0,0,-1
1918774,EWA | Gorgonzola,WC,4,6,0,1,0,0,0,0,0,-1
1940872,Spenny,WC,1,4,0,1,0,0,0,0,0,-1
1944467,SUPERUNKNOWN,WC,0,1,0,1,0,0,0,0,0,-1
1957918,Cow,WC,6,4,0,0,1,0,0,0,0,-1
2058200,Kuzon,WC,3,6,0,1,0,0,0,0,0,-1
2139949,Devin1300,EC,1,3,0,1,0,0,0,0,0,-1
2141139,Dr. Dipper,EC,3,12,0,1,0,0,0,0,0,-1
2146437,actually hmhh | LionTimeMachine,WC,0,2,0,1,0,0,0,0,0,-1
2148389,LilTayNastyTay,EC,3,3,0,1,0,0,0,0,0,-1
2161547,DenverDaDestroyer,EC,3,2,0,0,1,0,0,0,0,-1
2179108,Mud,EC,11,6,0,0,0,1,0,0,0,17
2221234,LordTourettes,WC,5,8,0,1,0,0,0,0,0,-1
2245020,enterthekiwi,WC,3,5,0,1,0,0,0,0,0,-1
2258693,Jbun,WC,0,16,0,1,0,0,0,0,0,-1
2269490,GGS,EC,9,3,0,0,0,1,0,0,0,13
2276067,Dead C,WC,1,4,0,1,0,0,0,0,0,-1
2276931,BowserDad1964,EC,3,4,0,1,0,0,0,0,0,-1
