SmasherID,SmashTag,Coast,Wins,Losses,LimitLadderWins,Prospect,Rookie,Pro,AllStar,HallOfFame,Floated,Placement
146978,Ding Hing,WC,6,6,0,0,1,0,0,0,0,-1
147811,Dawson,EC,14,4,0,0,0,0,1,0,0,9
148200,Big Pivot,WC,5,18,0,1,0,0,0,0,0,-1
150123,TPN,EC,11,4,0,0,0,1,0,0,0,9
151306,Zephyr,EC,10,5,0,0,0,1,0,0,0,-1
154507,HOT TUB | signifyisdumb,EC,4,6,0,1,0,0,0,0,0,-1
158003,Mono,WC,1,2,0,1,0,0,0,0,0,-1
172811,CS | Amity,EC,3,13,0,1,0,0,0,0,0,-1
175446,DJAN,EC,0,4,0,1,0,0,0,0,0,-1
182963,CILLGOD,EC,2,11,0,1,0,0,0,0,0,-1
183677,Yamasaki,WC,6,3,0,0,1,0,0,0,0,-1
211440,Darrell,WC,10,6,0,0,0,1,0,0,0,-1
212497,twitch.tv | emu50,EC,2,1,0,1,0,0,0,0,0,-1
230350,AR0,WC,5,4,0,1,0,0,0,0,0,-1
232193,Chiefn_,EC,6,4,0,0,1,0,0,0,0,-1
241260,Alex18+,EC,7,8,0,0,1,0,0,0,0,-1
245152,emy,WC,8,7,0,0,1,0,0,0,0,-1
268767,markrevival,WC,0,9,0,1,0,0,0,0,0,-1
269511,SquidTheCat,WC,3,5,0,1,0,0,0,0,0,-1
277309,DPMZ,WC,5,5,0,1,0,0,0,0,0,-1
278295,DadsAkimbo,EC,1,3,0,1,0,0,0,0,0,-1
326727,Frumentarii,EC,5,3,0,0,1,0,0,0,0,-1
354953,RPG,EC,5,5,0,0,1,0,0,0,0,-1
368847,SS | Julio,WC,0,1,0,1,0,0,0,0,0,-1
413573,John,WC,5,5,0,0,1,0,0,0,0,-1
428826,ArcaneFox,WC,6,6,0,1,0,0,0,0,0,-1
466221,Melo,WC,7,5,0,0,1,0,0,0,0,-1
492755,BoffTarget,WC,7,8,0,0,1,0,0,0,0,-1
507912,Top Shelf | Dulbasaur,WC,10,10,0,1,0,0,0,0,0,-1
508967,Goosekhan,EC,7,0,0,0,0,1,0,0,0,-1
533918,Maelstrom,EC,4,4,0,0,1,0,0,0,0,-1
538935,Jangu,WC,3,9,0,1,0,0,0,0,0,-1
539984,Ahmad,EC,8,3,0,0,0,1,0,0,0,17
542693,Bbatts,EC,11,3,0,0,0,0,1,0,0,-1
581230,SmashMouthEgg,EC,0,3,0,1,0,0,0,0,0,-1
582190,rice,EC,2,7,0,1,0,0,0,0,0,-1
684008,deep_cuts,WC,0,9,0,1,0,0,0,0,0,-1
691112,JMONEY,WC,0,3,0,1,0,0,0,0,0,-1
694497,IMP | Ben,NOTAV,6,2,0,0,0,0,0,0,1,2
710975,Keo,WC,11,9,0,0,0,1,0,0,0,-1
732665,Lama,EC,1,1,0,1,0,0,0,0,0,-1
748365,ledgefiend,WC,0,2,0,1,0,0,0,0,0,-1
887010,Rockin,EC,12,12,0,0,1,0,0,0,0,-1
925836,Ashley,EC,1,3,0,1,0,0,0,0,0,-1
1026815,Sakm,WC,4,2,0,0,1,0,0,0,0,-1
1053040,UNCO | Neur0n,WC,0,1,0,1,0,0,0,0,0,-1
1077796,FreeHops,WC,2,3,0,1,0,0,0,0,0,-1
1194651,gsm | Pound,EC,4,4,0,1,0,0,0,0,0,-1
1222140,mangine,EC,8,14,0,1,0,0,0,0,0,-1
1234414,Paran,EC,4,3,0,0,1,0,0,0,0,-1
1273646,PierreLuk,EC,0,7,0,1,0,0,0,0,0,-1
1298609,Beck,WC,2,0,0,0,1,0,0,0,0,-1
1342054,butterfli,WC,0,4,0,1,0,0,0,0,0,-1
1375808,Epoodle,EC,2,0,0,0,1,0,0,0,0,-1
1388856,SHRD#209 | Shredder,WC,2,1,0,0,1,0,0,0,0,-1
1395471,MIB | handsofgnatz,WC,2,9,0,1,0,0,0,0,0,-1
1524828,Dhar Mann | Ben Snape,EC,12,8,0,0,0,1,0,0,0,-1
1533315,Essey,WC,0,4,0,1,0,0,0,0,0,-1
1597235,Peyton,EC,3,6,0,1,0,0,0,0,0,-1
1621804,Malcolm X,EC,1,8,0,1,0,0,0,0,0,-1
1640788,Special K,WC,0,4,0,1,0,0,0,0,0,-1
1656950,Bonn Esports | CarlHank,EC,6,6,0,1,0,0,0,0,0,-1
1658710,boip,EC,1,1,0,1,0,0,0,0,0,-1
1806216,Guhbs,WC,1,4,0,1,0,0,0,0,0,-1
1844994,Flame,WC,1,3,0,1,0,0,0,0,0,-1
1931842,tpyo,EC,1,2,0,1,0,0,0,0,0,-1
1940854,JoffDuchar,EC,0,4,0,1,0,0,0,0,0,-1
1974127,aujory,WC,3,2,0,0,1,0,0,0,0,-1
1986398,Fruitility,WC,0,12,0,1,0,0,0,0,0,-1
2019913,jatpuan,EC,1,2,0,1,0,0,0,0,0,-1
2021066,Schweppes,EC,0,5,0,1,0,0,0,0,0,-1
2029721,Ghost Rider,EC,8,5,0,0,1,0,0,0,0,17
2088626,hermionecraft,EC,4,12,0,1,0,0,0,0,0,-1
2146437,actually hmhh | LionTimeMachine,WC,2,2,0,1,0,0,0,0,0,-1
2207286,davidparkpark,WC,2,1,0,1,0,0,0,0,0,-1
2244671,scmu,EC,2,16,0,1,0,0,0,0,0,-1
2263926,Robot,EC,8,9,0,1,0,0,0,0,0,-1
2267517,H20,EC,1,6,0,1,0,0,0,0,0,-1
