SmasherID,SmashTag,Coast,Wins,Losses,LimitLadderWins,Prospect,Rookie,Pro,AllStar,HallOfFame,Floated,Placement
152060,Vent,WC,3,3,0,1,0,0,0,0,0,-1
152800,wally,EC,3,5,0,1,0,0,0,0,0,-1
153138,ZouL,WC,0,4,0,1,0,0,0,0,0,-1
153334,Silkylaroux,WC,4,5,0,1,0,0,0,0,0,-1
158524,Oferton,EC,9,8,0,0,1,0,0,0,0,-1
173178,LAG,WC,11,4,0,0,0,1,0,0,0,7
180797,Cpt.Blade,WC,2,4,0,1,0,0,0,0,0,-1
181689,Hell Kaiser,WC,10,9,0,0,1,0,0,0,0,-1
183677,Yamasaki,WC,4,2,0,0,1,0,0,0,0,-1
184457,MessiSTL,EC,4,6,0,1,0,0,0,0,0,-1
184637,Joey Donuts,EC,7,3,0,0,0,1,0,0,0,17
185013,Habi,WC,6,5,0,0,1,0,0,0,0,-1
185620,Usernamejpg,WC,4,13,0,1,0,0,0,0,0,-1
211440,Darrell,WC,3,1,0,0,1,0,0,0,0,-1
213297,Chompy,WC,3,3,0,1,0,0,0,0,0,-1
219838,Lamb's Ear,EC,2,2,0,1,0,0,0,0,0,-1
226595,TourGuide,WC,1,4,0,1,0,0,0,0,0,-1
229216,KaiKwonDo,WC,4,5,0,1,0,0,0,0,0,-1
229925,Happy,EC,2,6,0,1,0,0,0,0,0,-1
230122,vampa,EC,5,3,0,0,1,0,0,0,0,-1
230537,hHerb,WC,2,6,0,1,0,0,0,0,0,-1
232193,Chiefn_,EC,5,5,0,0,1,0,0,0,0,-1
233059,Ribboned Ace,WC,0,1,0,1,0,0,0,0,0,-1
245795,TR | H,WC,3,3,0,1,0,0,0,0,0,-1
252523,Dusky,WC,1,9,0,1,0,0,0,0,0,-1
252543,LG | Yu,WC,14,4,0,0,0,0,1,0,0,7
254673,Layer,WC,2,5,0,1,0,0,0,0,0,-1
257324,GSP,WC,4,4,0,0,1,0,0,0,0,-1
269511,SquidTheCat,WC,5,6,0,1,0,0,0,0,0,-1
276973,Red,WC,4,7,0,1,0,0,0,0,0,-1
277060,Cuk | Veths,EC,0,2,0,1,0,0,0,0,0,-1
278295,DadsAkimbo,EC,9,11,0,1,0,0,0,0,0,-1
288395,jams,WC,7,2,0,0,0,1,0,0,0,-1
379419,Zab,EC,12,11,0,0,1,0,0,0,0,-1
428826,ArcaneFox,WC,5,7,0,1,0,0,0,0,0,-1
450784,Fredrick,EC,7,11,0,1,0,0,0,0,0,-1
492755,BoffTarget,WC,4,7,0,1,0,0,0,0,0,-1
495213,Banger,EC,6,4,0,0,1,0,0,0,0,-1
519779,NJ | Tommy,EC,7,2,0,0,0,1,0,0,0,-1
524651,Schwifty | Sirjaxism,WC,1,7,0,1,0,0,0,0,0,-1
528737,3OutChange,WC,3,20,0,1,0,0,0,0,0,-1
581039,I'm Michael BTW,EC,2,0,0,0,1,0,0,0,0,-1
582190,rice,EC,0,4,0,1,0,0,0,0,0,-1
592660,aL0w,EC,1,2,0,1,0,0,0,0,0,-1
598192,Pena,WC,5,3,0,0,1,0,0,0,0,-1
608505,2ndLaw,WC,6,15,0,1,0,0,0,0,0,-1
637179,Sodabro,EC,8,3,0,0,0,1,0,0,0,13
638273,SKY | Matwood,EC,6,6,0,0,1,0,0,0,0,-1
654514,probably high,WC,3,5,0,1,0,0,0,0,0,-1
657464,CowCowCowCowCow,EC,4,4,0,1,0,0,0,0,0,-1
657711,PurpleZ,EC,8,4,0,0,0,1,0,0,0,-1
682345,Rive,WC,7,9,0,1,0,0,0,0,0,-1
684008,deep_cuts,WC,1,4,0,1,0,0,0,0,0,-1
691112,JMONEY,EC,2,4,0,1,0,0,0,0,0,-1
694497,IMP | Ben,NOTAV,5,0,0,0,0,0,0,0,1,1
725014,charmell0,WC,1,4,0,1,0,0,0,0,0,-1
748365,ledgefiend,WC,1,2,0,1,0,0,0,0,0,-1
835179,Koe | Nike,EC,0,4,0,1,0,0,0,0,0,-1
846125,Navedo,WC,1,2,0,1,0,0,0,0,0,-1
920546,Gewl,EC,3,6,0,1,0,0,0,0,0,-1
925836,Ashley,EC,0,4,0,1,0,0,0,0,0,-1
1023611,U.S Marine,WC,6,8,0,1,0,0,0,0,0,-1
1053040,UNCO | Neur0n,WC,0,3,0,1,0,0,0,0,0,-1
1065475,Muffin,EC,4,5,0,1,0,0,0,0,0,-1
1077796,FreeHops,WC,7,4,0,0,1,0,0,0,0,-1
1194651,gsm | Pound,EC,1,3,0,1,0,0,0,0,0,-1
1298609,Beck,WC,5,3,0,0,1,0,0,0,0,-1
1375808,Epoodle,EC,2,2,0,1,0,0,0,0,0,-1
1533315,Essey,WC,2,13,0,1,0,0,0,0,0,-1
1598204,YoungHanSolo,WC,5,3,0,0,1,0,0,0,0,-1
1619463,Arctic,WC,0,1,0,1,0,0,0,0,0,-1
1640788,Special K,WC,1,6,0,1,0,0,0,0,0,-1
1653242,Jquinnsweg,WC,0,1,0,1,0,0,0,0,0,-1
1729667,SlickSiwik,EC,2,2,0,1,0,0,0,0,0,-1
1796764,Mp drago,EC,0,4,0,1,0,0,0,0,0,-1
1881044,t0tal90,WC,3,5,0,1,0,0,0,0,0,-1
1915328,Arthao,EC,0,12,0,1,0,0,0,0,0,-1
1944467,SUPERUNKNOWN,WC,2,3,0,1,0,0,0,0,0,-1
1956142,maxhoney,WC,4,3,0,0,1,0,0,0,0,-1
1957918,Cow,WC,7,10,0,0,1,0,0,0,0,-1
2026283,SereneDoge#4725,EC,0,8,0,1,0,0,0,0,0,-1
2053276,#215 | Ogre,EC,3,3,0,1,0,0,0,0,0,-1
2058790,Butternust,WC,4,16,0,1,0,0,0,0,0,-1
2117535,vel,WC,0,13,0,1,0,0,0,0,0,-1
2139949,Devin1300,EC,3,8,0,1,0,0,0,0,0,-1
2139952,Boalisk,EC,6,6,0,1,0,0,0,0,0,-1
2141139,Dr. Dipper,EC,2,3,0,1,0,0,0,0,0,-1
2146437,actually hmhh | LionTimeMachine,WC,6,8,0,1,0,0,0,0,0,-1
2147280,slowtai,WC,6,5,0,0,1,0,0,0,0,-1
2149543,BoominBody,EC,1,4,0,1,0,0,0,0,0,-1
2177428,Chuchaka2112,WC,8,8,0,0,1,0,0,0,0,-1
2262562,me,WC,0,2,0,1,0,0,0,0,0,-1
2264748,bunnygirlsenpai,WC,1,4,0,1,0,0,0,0,0,-1
2264917,Mobley,EC,0,8,0,1,0,0,0,0,0,-1
2265424,Zolof,EC,7,11,0,1,0,0,0,0,0,-1
2265774,boys,WC,0,8,0,1,0,0,0,0,0,-1
2266162,2GATS,EC,0,5,0,1,0,0,0,0,0,-1
