Character,SmashTag,Rank
Other,Jahan,257.0
Other,PRIN$E,257.0
Other,ash6,257.0
Other,LSK,257.0
Other,Gulu,257.0
Other,Aura,271.0
Other,Nanami,271.0
Other,Jeffthecheff,271.0
Other,Pilgrim,271.0
Other,in10city,271.0
Other,BubbleFuel,271.0
Other,Jib,271.0
Other,JLo,271.0
Other,Kanye Rest,271.0
Other,yBaS | MaxJacks,289.0
Other,Dash,289.0
Other,EOKA | Christos,289.0
Other,keyboard gamer,289.0
Other,Slemdog,289.0
Other,Austintacious,289.0
Other,Otto_Zone,307.0
Other,Fux McLoud,307.0
Other,Aidanafoo,307.0
Other,Canes | ATM,307.0
Other,Exia,307.0
Other,KL | Kid,307.0
Other,SquirtlSquad,307.0
Other,Ders,320.0
Other,probably high,320.0
Other,CAPTwheatroll,320.0
Other,Mac,320.0
Other,MP3,320.0
Other,Loki,337.0
Other,Farko,337.0
Other,Aleksander,337.0
Other,Badboi,337.0
Other,mia,337.0
Other,Corkey,337.0
Other,ArStar,337.0
Other,AHHHHH | Alice,337.0
Other,DMT,337.0
Other,Yosemite Dabbs,337.0
Other,RPG,337.0
Other,Justyn,359.0
Other,Floods,359.0
Other,Elk G | Digimon,359.0
Other,DarkSamYT,359.0
Other,DRC,359.0
Other,CUCK | BreahdToDaBeuhrds,359.0
Other,K.YUNG,359.0
Other,Asuka,359.0
Other,EWA | ERGonomics,359.0
Other,magnumgunn3r,359.0
Other,Sor,359.0
Other,Mucho Man Randy Passion,387.0
Other,Noodle,387.0
Other,WeedWizard,387.0
Other,eee,387.0
Other,UCI | Kavi,387.0
Other,Caveman3732,387.0
Other,rice,387.0
Other,CurvedFat,387.0
Other,lowqualityjpeg,403.0
Other,Chidoe,403.0
Other,LilMitts,403.0
Other,ramrod,403.0
Other,Rooster,403.0
Other,aujory,403.0
Other,SUPERUNKNOWN,403.0
Other,Roulette Rider,403.0
Other,Neenor,403.0
Other,Whoratio,403.0
Other,ZouL,403.0
Other,Lionbooster,403.0
Other,Nate,403.0
Other,josh,403.0
Other,blazerboy,403.0
Other,squillf,440.0
Other,SeekerIX,440.0
Other,PeS | Puppy,440.0
Other,Cyan Can,440.0
Other,Cabbage Man,440.0
Other,HunterGee,440.0
Other,Wrong Doug,440.0
Other,DJAN,440.0
Other,sameeyell,440.0
Other,PajamaBoyPete,440.0
Other,Hunt,440.0
Other,buttcakes29,440.0
Other,Tomz,440.0
