Character,SmashTag,Rank
Sheik,LoneCubone,300.0
ICs,Trail,64.0
ICs,Enrique Iglesias,165.0
ICs,Daddy Icey,300.0
Falcon,S2J,3.0
Falcon,Revenge | Gahtzu,8.0
Falcon,JCubez,11.0
Falcon,Android 0,33.0
Falcon,ight,50.0
Falcon,404 YC | Salt,58.0
Falcon,GHQ | Zamu,59.0
Falcon,snacklepackle,63.0
Falcon,TG NBR | Panos,65.0
Falcon,Captain G,73.0
Falcon,Vish,75.0
Falcon,Mahik,96.0
Falcon,306 | Polo,102.0
Falcon,Rive,102.0
Falcon,Boy,117.0
Falcon,Douglas.J.Gov,158.0
Falcon,Silkylaroux,165.0
Falcon,W8ASec,174.0
Falcon,FISA | JoJo,192.0
Falcon,Rozu,192.0
Falcon,Bobakanoosh,204.0
Falcon,Kettering,204.0
Falcon,420 | Yolk,212.0
Falcon,sucordie,242.0
Falcon,radvillainy,242.0
Falcon,Eastwood,242.0
Falcon,saacdaddy,252.0
Falcon,glum oinkin',272.0
Falcon,ImYourDade,272.0
Falcon,peenlover,280.0
Falcon,Schweppes,280.0
Falcon,foxmcchicken,280.0
Falcon,Raffshot,300.0
Falcon,Frost | JJK,300.0
Falcon,Sax,300.0
Falcon,Snoos,300.0
Puff,DD,15.0
Puff,Golden,23.0
Puff,SDJ,60.0
Puff,Crispy | Chango,96.0
Puff,PQ2 | CPU0,117.0
Puff,Divine Senator Kelly,123.0
Puff,Nyte,148.0
Puff,SLO | GrizzlyBair,148.0
Puff,Dawson,158.0
Puff,Theftz,212.0
Puff,CVSmashMods | Ripn,252.0
Puff,$W@6 | rocketf20,300.0
Fox,CLG. | SFAT,1.0
Fox,Erik,10.0
Fox,GUG | Kürv,12.0
Fox,Mango's Friend | Lucky,14.0
Fox,ANTIFA CEO | Quiggles,16.0
Fox,306 | Amrak,18.0
Fox,Null,25.0
Fox,EP | Justus,26.0
Fox,Twisty,32.0
Fox,.Ðempt,34.0
Fox,FM | Cilan,40.0
Fox,Megaman,47.0
Fox,Marrgasm,53.0
Fox,Cowbell,54.0
Fox,The Leaf,61.0
Fox,Trock,69.0
Fox,Chem,72.0
Fox,DarkGenex,78.0
Fox,USF | Quadae,79.0
Fox,OtES,84.0
Fox,Panda,86.0
Fox,Gaz,96.0
Fox,MIOM | Toph,102.0
Fox,ABG | salami,102.0
Fox,Musashi,109.0
Fox,Elysian,117.0
Fox,WW | Lemonjuices,117.0
Fox,darkwizard123,123.0
Fox,YBBT | leroydankins,132.0
Fox,SonOfJ,132.0
Fox,Jorge,136.0
Fox,markrevival,143.0
Fox,Milo,148.0
Fox,Dandy,148.0
Fox,Chubbz,148.0
Fox,Solo.,148.0
Fox,DHB | IggyNieves,158.0
Fox,Gaz333,165.0
Fox,Rome0,174.0
Fox,olé,192.0
Fox,TurboThot,192.0
Fox,adamaggy,204.0
Fox,Troy,231.0
Fox,eh | sickø,231.0
Fox,Stone,231.0
Fox,lavalamp,252.0
Fox,Lust,252.0
Fox,CID,252.0
Fox,Night,252.0
Fox,SRN | Soulrifle211,252.0
Fox,Xad,280.0
Fox,Hellraid,280.0
Fox,flowjam,300.0
Fox,Sleeepy,300.0
Fox,ACAB | Mugen,300.0
Fox,Funktrocious,300.0
Fox,Blu-J,300.0
Peach,SANS | Blues Clues,9.0
Peach,GST | Ryobeat,67.0
Peach,Higgins,70.0
Peach,CardsNG,81.0
Peach,Soltrain,117.0
Peach,punished | gelp,252.0
Peach,Futz,252.0
Peach,8167263631 | Notto,300.0
MidTiers,CowCowCowCowCow,30.0
MidTiers,LFG | Eddy Mexico,39.0
MidTiers,ePG | Chevy,57.0
MidTiers,Maruf,81.0
MidTiers,QoT | Cruelscotty,86.0
MidTiers,TNC | n3zModGod,86.0
MidTiers,STP,96.0
MidTiers,Travy,102.0
MidTiers,billybopeep,102.0
MidTiers,ycz6,123.0
MidTiers,Strazz,128.0
MidTiers,noChill,143.0
MidTiers,Miranda,143.0
MidTiers,Phorox,174.0
MidTiers,Denzill,185.0
MidTiers,Mono,192.0
MidTiers,ManRay,212.0
MidTiers,K.H.D | Reign,212.0
MidTiers,Sporsinick,223.0
MidTiers,BCM | veggies,223.0
MidTiers,snek,242.0
MidTiers,jams,242.0
MidTiers,Special K,252.0
MidTiers,Doctor Dank,272.0
MidTiers,Ringler,280.0
MidTiers,JCobbs,280.0
MidTiers,Afron,300.0
Other,LAG,28.0
Other,RedX,68.0
Other,TPN,70.0
Other,Chewy,123.0
Other,Hunybear,136.0
Other,2Framez,148.0
Other,codeman,174.0
Other,Mounir,185.0
Other,CAPTwheatroll,231.0
Other,Badboi,242.0
Other,Tomz,300.0
