Character,SmashTag,Rank
Marth,Yamasaki,145.0
Marth,Thad <3,146.0
Marth,Arcadia,151.0
Marth,HWY | ybot,155.0
Marth,Alex18+,171.0
Marth,CG | Firebolt,171.0
Marth,BEBO,174.0
Marth,SF | Herrán,182.0
Marth,Uncle Pete,208.0
Marth,ash6,215.0
Marth,Logan,215.0
Marth,OXY | TheCrimsonBlur,231.0
Marth,Den,237.0
Marth,Jazzy,254.0
Marth,Big Pivot,254.0
Marth,pointykitty,261.0
Marth,N8V,279.0
Marth,Flounder,279.0
Marth,CSR | Tezlik,279.0
Marth,JLo,279.0
Marth,Liquid,300.0
Marth,Jeffthecheff,300.0
Marth,Syched,313.0
Marth,Jahan,313.0
Marth,SHRD#209 | Shredder,313.0
Marth,Floods,313.0
Marth,kippu,342.0
Marth,Tourist,342.0
Marth,moscow mich,361.0
Marth,2five3 | Templar,361.0
Marth,Egsid,361.0
Marth,Hamburglar,383.0
Marth,Acuna,398.0
Marth,Watermelons,398.0
Marth,TheRed,398.0
Marth,Farko,424.0
Marth,Vitro,424.0
Marth,DiscipleOfBorp,424.0
Marth,Justyn,450.0
Marth,Ahung,483.0
Marth,RB | V$,483.0
Marth,Wiza,483.0
Marth,CurvedFat,483.0
Marth,Albuh,513.0
Marth,josh,513.0
Marth,YungFlexxer,513.0
Marth,Nate,513.0
Marth,barcode,513.0
Marth,KLAWHAU5,513.0
Marth,LUNK#783 | dom,513.0
Marth,ramrod,513.0
Marth,BABA | Babo,513.0
Marth,3OutChange,513.0
Marth,HunterGee,561.0
Marth,Tancascade,561.0
Marth,SeekerIX,561.0
Sheik,IMP | Ben,7.0
Sheik,NGG | Jflex,13.0
Sheik,Pipe,31.0
Sheik,Hulka,32.0
Sheik,RG | Far!,34.0
Sheik,Fizz,42.0
Sheik,DontTestMe,58.0
Sheik,GOL | JSalt,61.0
Sheik,Spiral Cafe | Krudo,80.0
Sheik,ScrubUp,129.0
Sheik,LanTurN,134.0
Sheik,MordecaiPielord,146.0
Sheik,GEM | CrossFitJesus,151.0
Sheik,AR0,155.0
Sheik,Porkaye,171.0
Sheik,LewdCelebs4Free,194.0
Sheik,Tap Jump,215.0
Sheik,8-bit | dansdaman,215.0
Sheik,Talen,261.0
Sheik,BABA | shama,279.0
Sheik,ParkedInTraffic | Commas,279.0
Sheik,Zeph,279.0
Sheik,Tammerath,300.0
Sheik,100 Days Of Solitude,300.0
Sheik,Fraud,300.0
Sheik,TCM | MrG,300.0
Sheik,SoS | Cor,300.0
Sheik,H19 | chaka,300.0
Sheik,Sor,342.0
Sheik,SlickSiwik,342.0
Sheik,Austintacious,361.0
Sheik,Ponchy | Corkey,361.0
Sheik,Joemama,361.0
Sheik,TT | Dair,383.0
Sheik,Reaver_King,383.0
Sheik,Mucho Man Randy Passion,383.0
Sheik,Ders,398.0
Sheik,GS | TreyTheTrashman,450.0
Sheik,gbio,450.0
Sheik,DarkSamYT,450.0
Sheik,ASAPferq,450.0
Sheik,DRC,450.0
Sheik,Bug Juice | Snorlaxative,450.0
Sheik,PeS | Puppy,483.0
Sheik,20PcMcnugget,483.0
Sheik,UCI | Kavi,483.0
Sheik,Noodle,483.0
Sheik,PSai,483.0
Sheik,LoneCubone,483.0
Sheik,aujory,513.0
Sheik,ASH | Oig,513.0
Sheik,Just Jason,561.0
Sheik,lemon,561.0
Sheik,pongo,561.0
Sheik,Rose,561.0
ICs,Trail,72.0
ICs,BKB! | stocmoney,231.0
ICs,Enrique Iglesias,261.0
ICs,AHHHHH | Alice,424.0
ICs,Daddy Icey,561.0
Falcon,S2J,3.0
Falcon,Revenge | Gahtzu,11.0
Falcon,JCubez,14.0
Falcon,OAK | Spacepigeon,37.0
Falcon,404 YC | Salt,46.0
Falcon,Android 0,50.0
Falcon,Vish,56.0
Falcon,ight,59.0
Falcon,Nard Dawg,71.0
Falcon,LFG | PanterA,75.0
Falcon,snacklepackle,86.0
Falcon,TG NBR | Panayiotis,89.0
Falcon,GHQ | Zamu,92.0
Falcon,Captain G,99.0
Falcon,Verdo,151.0
Falcon,Mahik,155.0
Falcon,Rive,160.0
Falcon,306 | Polo,160.0
Falcon,Douglas.J.Gov,167.0
Falcon,jeff | raid shadow legends,180.0
Falcon,NS | Frog,182.0
Falcon,Boy,182.0
Falcon,deluxe,194.0
Falcon,Axis,200.0
Falcon,Jzhu,200.0
Falcon,Aidanafoo,237.0
Falcon,Silkylaroux,261.0
Falcon,UL | Dirty Lasagna,261.0
Falcon,Jangu,279.0
Falcon,W8ASec,279.0
Falcon,NeedLesFestival,313.0
Falcon,Kettering,313.0
Falcon,Rozu,313.0
Falcon,FISA | JoJo,313.0
Falcon,LSK,313.0
Falcon,pimmwrecks,313.0
Falcon,C H U M P I S,342.0
Falcon,Bobakanoosh,342.0
Falcon,420 | Yolk,361.0
Falcon,Canes | ATM,383.0
Falcon,RU | Midnight Blue,398.0
Falcon,Eastwood,424.0
Falcon,radvillainy,424.0
Falcon,sucordie,424.0
Falcon,ImYourDade,424.0
Falcon,saacdaddy,450.0
Falcon,IS | Bisfo,450.0
Falcon,magnumgunn3r,450.0
Falcon,Lechero,483.0
Falcon,glum oinkin',483.0
Falcon,peenlover,513.0
Falcon,Schweppes,513.0
Falcon,foxmcchicken,513.0
Falcon,Neenor,513.0
Falcon,Hunt,561.0
Falcon,Sax,561.0
Falcon,Raffshot,561.0
Falcon,Wrong Doug,561.0
Falcon,Snoos,561.0
Falcon,Frost | JJK,561.0
Falcon,buttcakes29,561.0
Puff,DD,19.0
Puff,Golden,34.0
Puff,Dawson,54.0
Puff,Crispy | Chango,68.0
Puff,SDJ,94.0
Puff,sad | UwUMysticalGirl,111.0
Puff,:3 | fenceturtle,121.0
Puff,Divine Senator Kelly,151.0
Puff,PQ2 | CPU0,182.0
Puff,SLO | GrizzlyBair,237.0
Puff,Nyte,237.0
Puff,Kanye Rest,261.0
Puff,Nanami,313.0
Puff,GG | DontRestMe,313.0
Puff,SmashBob SquarePants,342.0
Puff,Theftz,361.0
Puff,CVSmashMods | Ripn,450.0
Puff,LilMitts,513.0
Puff,Dhir,513.0
Puff,$W@6 | rocketf20,561.0
Fox,CLG. | SFAT,2.0
Fox,Erik,9.0
Fox,GUG | KÃ¼rv,10.0
Fox,SFOP,12.0
Fox,RadicalLiberal | Quiggles,15.0
Fox,Mango's Friend | Lucky,17.0
Fox,Medz,18.0
Fox,Panda,21.0
Fox,306 | Amrak,24.0
Fox,K8A,25.0
Fox,Cowbell,27.0
Fox,Null,37.0
Fox,EP | Justus,39.0
Fox,Twisty,46.0
Fox,(SECONDARIES) | Skittles,49.0
Fox,.Ðempt,53.0
Fox,Soonsay,57.0
Fox,Dash,59.0
Fox,FM | Cilan,63.0
Fox,IWI | Marrgasm,67.0
Fox,Megaman,70.0
Fox,Lotfy,80.0
Fox,Neck,82.0
Fox,RB | Cum Fox,82.0
Fox,TG | Mot$,85.0
Fox,The Leaf,95.0
Fox,htwa,102.0
Fox,Trock,106.0
Fox,Chem,107.0
Fox,GUILD | ghettowarmachine420,109.0
Fox,OtES,111.0
Fox,donk,114.0
Fox,DarkGenex,118.0
Fox,USF | Quadae,121.0
Fox,YBBT | leroydankins,124.0
Fox,QTT | Marco,131.0
Fox,Saatvik,131.0
Fox,Krizski,134.0
Fox,Sparky,134.0
Fox,MikeDrop,139.0
Fox,Flow | ESPONJA,139.0
Fox,Vino,155.0
Fox,Gaz,155.0
Fox,ABG | salami,160.0
Fox,MIOM | Toph,160.0
Fox,Musashi,167.0
Fox,Flow | Stark,167.0
Fox,Elysian,182.0
Fox,WW | Lemonjuices,182.0
Fox,Nebulous | Jib,182.0
Fox,darkwizard123,194.0
Fox,RULE#492 | Tristan's Rule,194.0
Fox,Aura,200.0
Fox,markrevival,208.0
Fox,SonOfJ,215.0
Fox,Stiv,215.0
Fox,Jorge,222.0
Fox,Melo,222.0
Fox,BuenasRetas | Cobs,231.0
Fox,CREW | G,231.0
Fox,Elders React | Third Strongest,237.0
Fox,Milo,237.0
Fox,Chubbz,237.0
Fox,TBS | Nero,237.0
Fox,imrainh2o,254.0
Fox,DHB | IggyNieves,254.0
Fox,:) | Koints,261.0
Fox,Hexjo,261.0
Fox,FKA Minerali,261.0
Fox,Gaz333,261.0
Fox,Rome0,279.0
Fox,DMT,313.0
Fox,TurboThot,313.0
Fox,olé,313.0
Fox,BubbleFuel,342.0
Fox,Tayhow,342.0
Fox,adamaggy,342.0
Fox,Loki,342.0
Fox,Ratt,361.0
Fox,EOKA | Christos,361.0
Fox,keyboard gamer,361.0
Fox,Crow,383.0
Fox,Fux McLoud,383.0
Fox,SquirtlSquad,383.0
Fox,eh | sickø,398.0
Fox,rice,398.0
Fox,Yosemite Dabbs,398.0
Fox,Stone,398.0
Fox,Mac,398.0
Fox,Troy,398.0
Fox,Dog,424.0
Fox,RPG,424.0
Fox,Homeslice,424.0
Fox,mia,424.0
Fox,Oz,424.0
Fox,119 | pyro,424.0
Fox,CID,424.0
Fox,Galen The Wise,424.0
Fox,Dandy,450.0
Fox,Top Shelf | Dulbasaur,450.0
Fox,eee,450.0
Fox,Elk G | Digimon,450.0
Fox,Night,450.0
Fox,lavalamp,450.0
Fox,Lust,450.0
Fox,SRN | Soulrifle211,450.0
Fox,BOG | bioPhile,483.0
Fox,Wumbo,483.0
Fox,Cabbage Man,483.0
Fox,blazerboy,513.0
Fox,ZouL,513.0
Fox,dust,513.0
Fox,lowqualityjpeg,513.0
Fox,Chidoe,513.0
Fox,mello,513.0
Fox,Lionbooster,513.0
Fox,Xad,513.0
Fox,Roulette Rider,513.0
Fox,flowjam,561.0
Fox,pem$,561.0
Fox,Blu-J,561.0
Fox,xavier,561.0
Fox,Sleeepy,561.0
Fox,ACAB | Mugen,561.0
Fox,Flowers,561.0
Fox,afx,561.0
Fox,Funktrocious,561.0
Peach,SANS | Blues Clues,8.0
Peach,Higgins,92.0
Peach,Willy P,97.0
Peach,GST | Ryobeat,101.0
Peach,CardsNG,125.0
Peach,Soltrain,167.0
Peach,Aura,200.0
Peach,Oaty,200.0
Peach,Fitz,254.0
Peach,SUPERUNKNOWN,261.0
Peach,UPTILT | Nishi,261.0
Peach,scrubjr,300.0
Peach,yBaS | MaxJacks,361.0
Peach,Exia,383.0
Peach,roadkill,383.0
Peach,Anime Tiddies | Asuka,398.0
Peach,ArStar,424.0
Peach,punished | gelp,450.0
Peach,WeedWizard,483.0
Peach,Profanity,483.0
Peach,Captain Koala,513.0
Peach,8167263631 | Notto,561.0
Peach,DJAN,561.0
MidTiers,Winx Club | Siddward,26.0
MidTiers,CowCowCowCowCow,27.0
MidTiers,Egg$,51.0
MidTiers,Dream,55.0
MidTiers,LFG | Eddy Mexico,62.0
MidTiers,ePG | Chevy,91.0
MidTiers,QoT | Cruelscotty,104.0
MidTiers,Miranda,107.0
MidTiers,CSTR#106 | Strazz,115.0
MidTiers,STP,118.0
MidTiers,Maruf,125.0
MidTiers,TNC | n3zModGod,139.0
MidTiers,Travy,160.0
MidTiers,billybopeep,160.0
MidTiers,ycz6,194.0
MidTiers,Denzill,200.0
MidTiers,K.H.D | Reign,208.0
MidTiers,Kombeze Ataie,222.0
MidTiers,jams,231.0
MidTiers,noChill,231.0
MidTiers,Phorox,279.0
MidTiers,RCS | Chi,279.0
MidTiers,BCM | veggies,313.0
MidTiers,SSBM-T | LuigiKid,313.0
MidTiers,Gulu,313.0
MidTiers,codetoilet,313.0
MidTiers,Mono,313.0
MidTiers,Special K,342.0
MidTiers,ManRay,361.0
MidTiers,RedHousePainter,383.0
MidTiers,Otto_Zone,383.0
MidTiers,Sporsinick,383.0
MidTiers,snek,424.0
MidTiers,JB,424.0
MidTiers,LilTayNastyTay,483.0
MidTiers,Doctor Dank,483.0
MidTiers,DirtyDan | Sigh,483.0
MidTiers,volt.,513.0
MidTiers,Whoratio,513.0
MidTiers,JCobbs,513.0
MidTiers,Ringler,513.0
MidTiers,Cyan Can,561.0
MidTiers,Afron,561.0
Other,LAG,20.0
Other,RedX,76.0
Other,TPN,77.0
Other,Khryke,102.0
Other,R3 | $limChang,111.0
Other,Air,118.0
Other,Younger,121.0
Other,Zhyrri,125.0
Other,RCS | Savestate,139.0
Other,TZ | Morrito,176.0
Other,KL | Kid,180.0
Other,BHC | Evan,182.0
Other,Vianny,182.0
Other,ZimD00D,182.0
Other,Joshuwasha,182.0
Other,Chewy,194.0
Other,Pilgrim,215.0
Other,Mo $,222.0
Other,Hunybear,222.0
Other,D3WDify,237.0
Other,RetroSHFFL | Lex,237.0
Other,E-tie,237.0
Other,2Framez,237.0
Other,Vigilance,261.0
Other,LFG | Fist Mexico,261.0
Other,codeman,279.0
Other,FunRock,279.0
Other,Mounir,300.0
Other,Schnurb,313.0
Other,Salty Seth,313.0
Other,WU | nerodero,313.0
Other,FreeSSBM,313.0
Other,PapaNoJohns,313.0
Other,UCLA | Suvir,313.0
Other,probably high,313.0
Other,Rickeye_rick,342.0
Other,Rold,361.0
Other,Crow,383.0
Other,Electroman,383.0
Other,Wasp,383.0
Other,Luke,398.0
Other,Jesuscametwice,398.0
Other,PeÃ±a,398.0
Other,MP3,398.0
Other,pathojin,398.0
Other,GSG,398.0
Other,Fauxlatan,398.0
Other,CAPTwheatroll,398.0
Other,Fent0n,424.0
Other,ilovebrooklyn99,424.0
Other,JoeyBonzo,424.0
Other,Badboi,424.0
Other,KatBot,424.0
Other,Dandy,450.0
Other,Zeal,450.0
Other,Blitzcread,450.0
Other,Kandayo,450.0
Other,NotTheMC,450.0
Other,Zura,450.0
Other,SexGod | RitzyCheese,483.0
Other,Miscreants | Jquinnsweg,483.0
Other,Droog,483.0
Other,SheepHair,483.0
Other,21! | Ronan,483.0
Other,bsb. | fluff,483.0
Other,Retro SHFFL | Lengüitas,513.0
Other,will1v1_ttv,513.0
Other,Gerbungis,513.0
Other,MacTheStampede,513.0
Other,MilkJustice,513.0
Other,METALFACE,513.0
Other,Moonking34,513.0
Other,pope | lean,513.0
Other,Master_Hand_9669,561.0
Other,J-PlumsIX,561.0
Other,squillf,561.0
Other,M,561.0
Other,Figs,561.0
Other,Xarique,561.0
Other,Tomz,561.0
Other,Lamdin,561.0
Other,TrainerBlu,561.0
Other,DQ,561.0
Other,Crazyk,561.0
Other,jcking,561.0
